repeat_id,outer_fold,artifact_id,true_label,model,point_probability_mean,artifact_probability,predicted_label,threshold,n_points
3,2,13,0,Logistic,0.1272705388189862,0.1272705388189862,0,0.5,1
3,2,16,0,Logistic,0.00930500208401676,0.00930500208401676,0,0.5,1
3,2,27,0,Logistic,0.43409572070751,0.43409572070751,0,0.5,1
3,2,32,1,Logistic,0.7066376378275461,0.7066376378275461,1,0.5,1
3,2,33,1,Logistic,0.828865634277811,0.828865634277811,1,0.5,1
3,2,35,1,Logistic,0.03264154562581009,0.03264154562581009,0,0.5,1
3,2,39,1,Logistic,0.9932593520507484,0.9932593520507484,1,0.5,1
3,2,42,1,Logistic,0.9503928178769655,0.9503928178769655,1,0.5,2
3,2,54,1,Logistic,0.9802591012199406,0.9802591012199406,1,0.5,2
3,2,56,1,Logistic,0.9569269770515267,0.9569269770515267,1,0.5,1
3,2,57,1,Logistic,0.9605876497646284,0.9605876497646284,1,0.5,1
3,3,06,0,Logistic,0.025862813406826713,0.025862813406826713,0,0.44000000000000006,2
3,3,09,0,Logistic,0.5597246900819969,0.5597246900819969,1,0.44000000000000006,1
3,3,11,1,Logistic,0.9892241856538025,0.9892241856538025,1,0.44000000000000006,1
3,3,19,1,Logistic,0.9500090607674377,0.9500090607674377,1,0.44000000000000006,1
3,3,22,0,Logistic,0.2402206501104984,0.2402206501104984,0,0.44000000000000006,1
3,3,23,1,Logistic,0.9518847610658626,0.9518847610658626,1,0.44000000000000006,1
3,3,31,1,Logistic,0.053850871814911806,0.053850871814911806,0,0.44000000000000006,1
3,3,44,1,Logistic,0.6787193587270695,0.6787193587270695,1,0.44000000000000006,1
3,3,48,1,Logistic,0.27253874370299913,0.27253874370299913,0,0.44000000000000006,1
3,3,51,1,Logistic,0.995558749339174,0.995558749339174,1,0.44000000000000006,2
3,3,58,1,Logistic,0.9731264861217177,0.9731264861217177,1,0.44000000000000006,1
3,4,07,0,Logistic,0.5242912056070103,0.5242912056070103,1,0.5,1
3,4,10,0,Logistic,0.5065533056388127,0.5065533056388127,1,0.5,1
3,4,18,0,Logistic,0.45168055079792,0.45168055079792,0,0.5,1
3,4,24,1,Logistic,0.47805883539646027,0.47805883539646027,0,0.5,1
3,4,26,1,Logistic,0.5311734900785942,0.5311734900785942,1,0.5,2
3,4,29,1,Logistic,0.5031164338882793,0.5031164338882793,1,0.5,1
3,4,30,1,Logistic,0.48644544379785487,0.48644544379785487,0,0.5,2
3,4,34,1,Logistic,0.5307311982043724,0.5307311982043724,1,0.5,1
3,4,40,1,Logistic,0.5266694983646583,0.5266694983646583,1,0.5,1
3,4,50,1,Logistic,0.5240797410427226,0.5240797410427226,1,0.5,2
3,4,55,1,Logistic,0.46907385222968306,0.46907385222968306,0,0.5,1
4,0,04,0,Logistic,0.20541971463016998,0.20541971463016998,0,0.53,1
4,0,09,0,Logistic,0.5614461388863924,0.5614461388863924,1,0.53,1
4,0,13,0,Logistic,0.16010055406418416,0.16010055406418416,0,0.53,1
4,0,28,1,Logistic,0.5381911489658431,0.5381911489658431,1,0.53,1
4,0,32,1,Logistic,0.5323253681240223,0.5323253681240223,1,0.53,1
4,0,35,1,Logistic,0.040790421290788186,0.040790421290788186,0,0.53,1
4,0,37,1,Logistic,0.7453760471416768,0.7453760471416768,1,0.53,1
4,0,44,1,Logistic,0.47840106588481496,0.47840106588481496,0,0.53,1
4,0,48,1,Logistic,0.19365323129041725,0.19365323129041725,0,0.53,1
4,0,52,1,Logistic,0.957970703899637,0.957970703899637,1,0.53,1
4,0,57,1,Logistic,0.9701768624706083,0.9701768624706083,1,0.53,1
4,1,10,0,Logistic,0.9222081684642388,0.9222081684642388,1,0.5,1
4,1,11,1,Logistic,0.9041003090883621,0.9041003090883621,1,0.5,1
4,1,16,0,Logistic,0.0010489989634950817,0.0010489989634950817,0,0.5,1
4,1,21,0,Logistic,0.020126310222789365,0.020126310222789365,0,0.5,1
4,1,26,1,Logistic,0.9402552475651564,0.9402552475651564,1,0.5,2
4,1,27,0,Logistic,0.9342943530001511,0.9342943530001511,1,0.5,1
4,1,31,1,Logistic,0.35182336723010993,0.35182336723010993,0,0.5,1
4,1,42,1,Logistic,0.8408753072112258,0.8408753072112258,1,0.5,2
4,1,45,1,Logistic,0.9223832890805339,0.9223832890805339,1,0.5,1
4,1,46,1,Logistic,0.7988062454771789,0.7988062454771789,1,0.5,1
4,1,56,1,Logistic,0.9400076173921763,0.9400076173921763,1,0.5,1
4,1,58,1,Logistic,0.8623572221614114,0.8623572221614114,1,0.5,1
4,2,03,0,Logistic,0.07006497420655156,0.07006497420655156,0,0.52,2
4,2,05,0,Logistic,0.20138602630011324,0.20138602630011324,0,0.52,1
4,2,18,0,Logistic,0.243987371331186,0.243987371331186,0,0.52,1
4,2,19,1,Logistic,0.8882049187365492,0.8882049187365492,1,0.52,1
4,2,33,1,Logistic,0.77292235585011,0.77292235585011,1,0.52,1
4,2,34,1,Logistic,0.908104512050056,0.908104512050056,1,0.52,1
4,2,39,1,Logistic,0.9849059623275533,0.9849059623275533,1,0.52,1
4,2,47,1,Logistic,0.7683713371472388,0.7683713371472388,1,0.52,1
4,2,51,1,Logistic,0.9771496528358226,0.9771496528358226,1,0.52,2
4,2,54,1,Logistic,0.9580111063675018,0.9580111063675018,1,0.52,2
4,2,55,1,Logistic,0.20747476937494908,0.20747476937494908,0,0.52,1
4,3,01,0,Logistic,0.12375332377698883,0.12375332377698883,0,0.4700000000000001,1
4,3,07,0,Logistic,0.8297535952738505,0.8297535952738505,1,0.4700000000000001,1
4,3,12,0,Logistic,0.4991922217564007,0.4991922217564007,1,0.4700000000000001,1
4,3,23,1,Logistic,0.9145237563105431,0.9145237563105431,1,0.4700000000000001,1
4,3,24,1,Logistic,0.1759990575556406,0.1759990575556406,0,0.4700000000000001,1
4,3,25,1,Logistic,0.8021507930239509,0.8021507930239509,1,0.4700000000000001,1
4,3,29,1,Logistic,0.30172568291666435,0.30172568291666435,0,0.4700000000000001,1
4,3,36,1,Logistic,0.9246683570234737,0.9246683570234737,1,0.4700000000000001,1
4,3,40,1,Logistic,0.9986450798465238,0.9986450798465238,1,0.4700000000000001,1
4,3,41,1,Logistic,0.9963260924618823,0.9963260924618823,1,0.4700000000000001,1
4,3,43,1,Logistic,0.9945175226217414,0.9945175226217414,1,0.4700000000000001,2
4,4,02,1,Logistic,0.7372043459049863,0.7372043459049863,0,0.7500000000000002,1
4,4,06,0,Logistic,0.08259452849326976,0.08259452849326976,0,0.7500000000000002,2
4,4,08,1,Logistic,0.8831629833982059,0.8831629833982059,1,0.7500000000000002,2
4,4,14,0,Logistic,0.15984797799199363,0.15984797799199363,0,0.7500000000000002,1
4,4,20,1,Logistic,0.7464316157714738,0.7464316157714738,0,0.7500000000000002,1
4,4,22,0,Logistic,0.7693170614731178,0.7693170614731178,1,0.7500000000000002,1
4,4,30,1,Logistic,0.582184849530165,0.582184849530165,0,0.7500000000000002,2
4,4,38,1,Logistic,0.8600684437524286,0.8600684437524286,1,0.7500000000000002,1
4,4,49,1,Logistic,0.811156412753365,0.811156412753365,1,0.7500000000000002,2
4,4,50,1,Logistic,0.847100893610001,0.847100893610001,1,0.7500000000000002,2
4,4,53,1,Logistic,0.8862119758045455,0.8862119758045455,1,0.7500000000000002,1
5,0,01,0,Logistic,0.034368880573225936,0.034368880573225936,0,0.45000000000000007,1
5,0,10,0,Logistic,0.08510053190334531,0.08510053190334531,0,0.45000000000000007,1
5,0,14,0,Logistic,0.010232754370143366,0.010232754370143366,0,0.45000000000000007,1
5,0,24,1,Logistic,0.03081673065930339,0.03081673065930339,0,0.45000000000000007,1
5,0,31,1,Logistic,0.017545607957430272,0.017545607957430272,0,0.45000000000000007,1
5,0,35,1,Logistic,0.007657770487814201,0.007657770487814201,0,0.45000000000000007,1
5,0,36,1,Logistic,0.8922119717653051,0.8922119717653051,1,0.45000000000000007,1
5,0,44,1,Logistic,0.7192190464020352,0.7192190464020352,1,0.45000000000000007,1
5,0,48,1,Logistic,0.2565286960928087,0.2565286960928087,0,0.45000000000000007,1
5,0,52,1,Logistic,0.945658861611299,0.945658861611299,1,0.45000000000000007,1
5,0,54,1,Logistic,0.9886452429247075,0.9886452429247075,1,0.45000000000000007,2
5,1,02,1,Logistic,0.6456082770282294,0.6456082770282294,1,0.48000000000000004,1
5,1,05,0,Logistic,0.4158693624254942,0.4158693624254942,0,0.48000000000000004,1
5,1,11,1,Logistic,0.749514050202964,0.749514050202964,1,0.48000000000000004,1
5,1,13,0,Logistic,0.41554242527947277,0.41554242527947277,0,0.48000000000000004,1
5,1,26,1,Logistic,0.8214279083492896,0.8214279083492896,1,0.48000000000000004,2
5,1,27,0,Logistic,0.6960231271970471,0.6960231271970471,1,0.48000000000000004,1
5,1,33,1,Logistic,0.6529865448503964,0.6529865448503964,1,0.48000000000000004,1
5,1,34,1,Logistic,0.7625982863488366,0.7625982863488366,1,0.48000000000000004,1
5,1,47,1,Logistic,0.6977608667138689,0.6977608667138689,1,0.48000000000000004,1
5,1,50,1,Logistic,0.7301448829444463,0.7301448829444463,1,0.48000000000000004,2
5,1,53,1,Logistic,0.6884992219092017,0.6884992219092017,1,0.48000000000000004,1
5,2,06,0,Logistic,0.20207077292135134,0.20207077292135134,0,0.5,2
5,2,09,0,Logistic,0.6632839041290512,0.6632839041290512,1,0.5,1
5,2,12,0,Logistic,0.6329434120821839,0.6329434120821839,1,0.5,1
5,2,20,1,Logistic,0.6273572859153737,0.6273572859153737,1,0.5,1
5,2,23,1,Logistic,0.6906712264457946,0.6906712264457946,1,0.5,1
5,2,25,1,Logistic,0.6805375224999638,0.6805375224999638,1,0.5,1
5,2,28,1,Logistic,0.6116841835551574,0.6116841835551574,1,0.5,1
5,2,30,1,Logistic,0.5762760896357599,0.5762760896357599,1,0.5,2
5,2,37,1,Logistic,0.6774870483975245,0.6774870483975245,1,0.5,1
5,2,51,1,Logistic,0.7299164989581542,0.7299164989581542,1,0.5,2
5,2,58,1,Logistic,0.6997189026546151,0.6997189026546151,1,0.5,1
5,3,03,0,Logistic,0.08221451657532462,0.08221451657532462,0,0.5,2
5,3,18,0,Logistic,0.21240565179771742,0.21240565179771742,0,0.5,1
5,3,21,0,Logistic,0.1015005911019404,0.1015005911019404,0,0.5,1
5,3,22,0,Logistic,0.31088901667194413,0.31088901667194413,0,0.5,1
5,3,32,1,Logistic,0.6382428250309059,0.6382428250309059,1,0.5,1
5,3,38,1,Logistic,0.6454797812423492,0.6454797812423492,1,0.5,1
5,3,40,1,Logistic,0.9946675680469081,0.9946675680469081,1,0.5,1
5,3,43,1,Logistic,0.9857182689065904,0.9857182689065904,1,0.5,2
5,3,45,1,Logistic,0.7111264896866208,0.7111264896866208,1,0.5,1
5,3,49,1,Logistic,0.890360305993914,0.890360305993914,1,0.5,2
5,3,55,1,Logistic,0.14402313412059373,0.14402313412059373,0,0.5,1
5,3,57,1,Logistic,0.9297263746004409,0.9297263746004409,1,0.5,1
5,4,04,0,Logistic,0.27966623777982796,0.27966623777982796,0,0.6000000000000001,1
5,4,07,0,Logistic,0.8417604479848111,0.8417604479848111,1,0.6000000000000001,1
5,4,08,1,Logistic,0.9999749813189623,0.9999749813189623,1,0.6000000000000001,2
5,4,16,0,Logistic,0.0029950144976449438,0.0029950144976449438,0,0.6000000000000001,1
5,4,19,1,Logistic,0.9842029113940051,0.9842029113940051,1,0.6000000000000001,1
5,4,29,1,Logistic,0.15149664769610688,0.15149664769610688,0,0.6000000000000001,1
5,4,39,1,Logistic,0.9998318222115471,0.9998318222115471,1,0.6000000000000001,1
5,4,41,1,Logistic,0.9999329061452408,0.9999329061452408,1,0.6000000000000001,1
5,4,42,1,Logistic,0.9866404982247698,0.9866404982247698,1,0.6000000000000001,2
5,4,46,1,Logistic,0.9843357884160994,0.9843357884160994,1,0.6000000000000001,1
5,4,56,1,Logistic,0.9948695710543437,0.9948695710543437,1,0.6000000000000001,1
6,0,03,0,Logistic,0.082720059943407,0.082720059943407,0,0.6500000000000001,2
6,0,12,0,Logistic,0.4280868904119567,0.4280868904119567,0,0.6500000000000001,1
6,0,14,0,Logistic,0.055529006152358014,0.055529006152358014,0,0.6500000000000001,1
6,0,19,1,Logistic,0.8934864046801821,0.8934864046801821,1,0.6500000000000001,1
6,0,20,1,Logistic,0.6688309766873541,0.6688309766873541,1,0.6500000000000001,1
